Age,Gender,Occupation,Years_Driving,Annual_Mileage,Claims_Frequency,Claim_Severity,Traffic_Violations,Vehicle_Age,Vehicle_Type,Location,Risk_Level
31,Male,Engineer,9,14810,1,1302.1184095081444,0,14,Motorcycle,Urban,Moderate
56,Female,Student,28,10726,0,1355.9289855372197,1,13,Sedan,Rural,Moderate
64,Male,Engineer,13,19097,1,2294.8847356903743,0,18,SUV,Rural,Low
36,Male,Driver,31,10540,0,1461.0989768348454,0,17,Sedan,Rural,Low
32,Male,Teacher,39,22167,1,16.337543093622035,1,13,Truck,Rural,Moderate
45,Male,Doctor,14,9102,1,302.99301674077526,0,17,Truck,Rural,Low
41,Female,Engineer,22,13754,1,4519.394924049125,1,16,SUV,Urban,Low
25,Female,Teacher,37,4844,0,1055.910583377368,0,4,Sedan,Rural,Low
60,Female,Doctor,45,1595,0,70.54879370833557,1,16,SUV,Urban,Low
26,Male,Engineer,24,9330,0,628.5552912067335,1,4,Sedan,Urban,Very High
64,Female,Student,8,18398,1,3954.641413985557,1,6,Motorcycle,Rural,Low
50,Female,Teacher,15,1241,1,4938.985807877976,4,16,Motorcycle,Rural,Very High
50,Male,Engineer,41,19747,1,566.4208243759438,1,10,Sedan,Urban,Moderate
36,Female,Doctor,6,16002,0,2235.4219786112653,0,7,Sedan,Urban,Low
20,Male,Doctor,23,18116,0,896.4692601388756,0,2,Motorcycle,Rural,Low
27,Female,Student,25,1134,1,712.1859711860201,0,10,SUV,Urban,Low
57,Female,Teacher,31,28835,0,530.930527312257,1,16,Motorcycle,Rural,Low
64,Female,Teacher,46,21145,0,2226.828849120218,2,8,SUV,Rural,Moderate
59,Male,Engineer,29,3626,0,970.553353589943,1,9,SUV,Rural,Low
18,Female,Doctor,23,28716,1,406.1618162964889,1,13,Motorcycle,Urban,Low
46,Female,Doctor,10,28062,0,677.1408426133094,3,8,Motorcycle,Urban,Moderate
67,Female,Student,9,11316,2,587.1296036469108,0,14,Truck,Urban,Low
51,Female,Student,49,8179,1,599.9376011348663,5,10,SUV,Urban,Low
68,Male,Teacher,13,2510,1,373.3994565051507,3,9,Motorcycle,Rural,Low
30,Male,Doctor,32,27394,0,1002.2770461623124,0,2,Motorcycle,Rural,Moderate
18,Female,Engineer,49,14045,1,53.651219904499065,0,12,Sedan,Rural,Low
51,Female,Driver,45,20180,1,2172.9903371436676,2,16,SUV,Urban,Moderate
46,Female,Engineer,41,7907,0,536.8222391967191,2,1,Truck,Urban,Low
65,Male,Student,1,5512,0,1613.759580190984,0,13,Motorcycle,Rural,Moderate
64,Female,Engineer,1,5302,0,1307.4529191647237,0,15,Truck,Rural,Low
30,Female,Doctor,37,19027,2,638.3780380654605,1,10,Truck,Rural,High
65,Male,Teacher,40,11960,0,221.53305564041338,0,15,SUV,Rural,Moderate
66,Male,Driver,18,5406,0,826.0197904225546,1,6,Truck,Rural,Low
46,Male,Teacher,36,20748,1,2957.902250031745,1,17,Motorcycle,Rural,Moderate
56,Female,Driver,31,24152,0,205.51542211792585,1,3,Truck,Rural,Low
41,Male,Driver,1,10591,0,295.73097172076376,0,2,Motorcycle,Urban,Moderate
43,Male,Doctor,47,10742,0,4962.624907701384,2,15,Truck,Urban,Moderate
34,Female,Doctor,36,4411,0,2230.924880132052,0,8,Truck,Rural,Low
24,Male,Student,9,17466,0,797.5078628839085,0,16,Truck,Urban,Low
30,Female,Student,22,6696,0,1186.5952977614565,1,12,SUV,Urban,Moderate
22,Female,Driver,28,14763,1,585.3019509785622,0,19,Truck,Rural,Low
43,Male,Student,26,27055,0,517.6701216092149,2,12,SUV,Rural,Moderate
66,Female,Doctor,10,12112,1,585.5267939441437,1,13,Sedan,Rural,Moderate
20,Male,Student,47,11475,0,535.1465837487059,0,1,SUV,Rural,Low
24,Male,Driver,3,19824,0,1125.6392842519265,2,13,SUV,Urban,Low
66,Male,Teacher,2,6760,1,401.1593298635367,1,4,Truck,Rural,Moderate
56,Female,Engineer,37,19166,0,187.26544529261326,4,19,Truck,Urban,Low
18,Male,Student,31,15365,1,1226.1077972777325,0,13,Motorcycle,Urban,Moderate
66,Female,Doctor,33,14894,1,31.7977596945358,2,16,Motorcycle,Urban,Moderate
34,Female,Teacher,32,26180,0,1268.5232327930007,0,8,Motorcycle,Rural,Moderate
60,Female,Doctor,43,7426,0,305.49810021679366,1,8,Truck,Urban,Low
42,Male,Student,12,17088,0,211.03327922837437,2,19,SUV,Urban,Moderate
20,Female,Driver,3,13525,0,476.35442628980655,0,8,Motorcycle,Rural,Moderate
32,Female,Engineer,48,8906,0,124.99644590532037,2,9,Motorcycle,Urban,Moderate
46,Male,Engineer,26,9922,0,485.30347657410954,1,17,SUV,Urban,Moderate
60,Male,Teacher,14,15282,2,107.94354007160396,1,1,Motorcycle,Rural,Low
49,Female,Engineer,12,18744,1,660.6581768458391,4,12,Truck,Urban,High
43,Female,Driver,26,3078,0,193.7907768580383,0,1,Sedan,Urban,Low
33,Male,Doctor,16,18361,0,139.25814231110363,0,9,Sedan,Rural,High
42,Female,Driver,8,8793,0,865.3828826936563,2,18,Motorcycle,Urban,Low
45,Female,Teacher,49,2637,2,981.4829344833486,0,10,Sedan,Rural,Moderate
26,Female,Teacher,49,14916,0,5.532818707603702,1,12,Sedan,Rural,Low
18,Female,Engineer,28,11173,1,490.49604515170506,1,5,Truck,Urban,Low
46,Male,Driver,7,28526,0,81.16243187761505,2,19,Truck,Urban,Low
39,Female,Doctor,15,20684,0,1341.8735799399228,2,7,SUV,Urban,Low
33,Male,Driver,41,5004,0,1144.2047988409702,0,17,Motorcycle,Rural,Moderate
58,Female,Doctor,36,17966,1,51.00821191582541,1,1,Sedan,Rural,Low
68,Male,Doctor,8,16701,0,2834.4741747514704,1,19,SUV,Urban,Low
61,Female,Driver,10,26035,0,3217.8851084070584,1,17,Motorcycle,Urban,Low
68,Male,Student,15,25711,0,407.4745694143636,0,1,Truck,Rural,Moderate
58,Female,Driver,18,11168,3,139.96647980086354,0,16,SUV,Urban,High
24,Male,Doctor,46,26553,0,121.42580969070198,1,19,SUV,Rural,Moderate
31,Female,Teacher,37,9475,2,1837.09495042481,3,9,Motorcycle,Rural,Very High
46,Female,Teacher,41,28473,1,614.6371343752753,2,4,Motorcycle,Rural,Low
36,Male,Engineer,45,3398,1,9.553934461092224,0,7,Sedan,Rural,High
36,Male,Teacher,43,21496,1,2594.9727056225242,1,2,Sedan,Rural,Low
19,Male,Student,44,2238,0,898.2969110971935,0,14,Motorcycle,Rural,Low
58,Male,Doctor,35,4466,0,1172.4644083500539,0,1,Sedan,Rural,High
62,Male,Driver,2,22902,0,1734.7400435174804,1,4,Motorcycle,Rural,Low
32,Female,Driver,22,28037,0,1706.9333316603897,1,19,Sedan,Rural,Low
20,Male,Student,15,6363,1,78.83205270912187,1,13,SUV,Rural,Moderate
28,Male,Teacher,37,4166,1,853.2978413989748,1,3,Truck,Urban,Moderate
63,Female,Doctor,39,29280,0,1191.5325983687706,1,10,Sedan,Rural,Low
47,Male,Teacher,36,27629,1,89.50951781845278,0,8,Truck,Urban,Low
57,Male,Engineer,5,1779,2,251.54419250067195,0,18,SUV,Rural,High
35,Male,Teacher,48,3134,0,503.87394033337375,0,17,SUV,Urban,Low
68,Female,Engineer,15,19620,0,2176.173287883363,1,5,Motorcycle,Urban,Moderate
65,Male,Driver,27,19023,1,1901.3515844790354,0,7,Sedan,Urban,Low
19,Female,Doctor,16,9611,1,1523.732811448422,2,17,Motorcycle,Rural,Low
49,Female,Engineer,36,27402,0,4633.231414007983,1,2,SUV,Rural,Low
25,Male,Teacher,38,28714,2,277.9385637680887,0,11,Motorcycle,Urban,Low
39,Female,Teacher,18,21073,0,630.7637487979432,2,3,Truck,Urban,Low
23,Male,Driver,35,15583,1,591.896521010031,1,15,Sedan,Rural,Low
29,Male,Student,25,5955,0,1136.1192008757719,0,11,Motorcycle,Urban,High
64,Male,Student,22,9398,0,1898.1424180151016,2,2,Truck,Rural,Low
57,Male,Teacher,31,24756,0,676.6495288392983,1,8,Sedan,Rural,Low
53,Male,Student,37,20774,2,676.3525887350254,2,15,Sedan,Rural,Moderate
32,Female,Doctor,34,24634,0,937.3045150971002,0,4,SUV,Rural,Low
45,Female,Student,23,8249,0,1356.6367374135184,1,5,Motorcycle,Urban,Moderate
69,Female,Doctor,16,13062,0,224.7708565006723,1,7,SUV,Rural,Low
66,Female,Teacher,6,4796,0,3266.4798946746514,1,2,Truck,Rural,Low
62,Male,Teacher,15,19918,1,96.5698014834517,3,11,Sedan,Urban,Moderate
35,Male,Teacher,18,19564,2,23.371061306555415,0,12,Truck,Urban,Low
19,Female,Driver,38,29786,0,444.40045695479705,1,8,Sedan,Rural,Low
30,Male,Student,13,16312,0,1208.76740491657,2,14,SUV,Rural,Low
62,Female,Engineer,24,21690,0,3820.1261070709193,1,8,Motorcycle,Urban,Low
32,Female,Engineer,13,21611,3,2699.4937498577738,0,9,SUV,Rural,Low
37,Female,Teacher,1,26973,0,1166.3156439525387,2,5,Sedan,Urban,Moderate
46,Female,Student,48,29825,3,573.6690838091821,0,13,Truck,Rural,Low
59,Male,Doctor,36,14207,0,905.8498974510451,2,10,SUV,Rural,Low
46,Male,Engineer,49,2446,0,3462.77364412309,0,3,Sedan,Urban,Low
20,Female,Teacher,18,1951,2,308.566734924719,0,11,Sedan,Rural,Low
36,Female,Engineer,48,21405,1,650.6256072321368,1,5,Sedan,Urban,Low
20,Female,Engineer,33,22869,0,1180.5873569795556,2,4,Sedan,Urban,Low
31,Female,Engineer,38,2717,0,10.352282573537162,0,5,Truck,Rural,Low
57,Female,Teacher,43,21626,0,480.07241733594947,0,8,Sedan,Rural,Moderate
21,Male,Teacher,6,21189,0,839.1264714409635,0,9,Truck,Urban,Low
69,Female,Driver,17,6913,0,2311.810307922313,0,15,Truck,Urban,Low
28,Female,Driver,4,12390,1,4828.021480035436,0,1,Motorcycle,Rural,Moderate
48,Male,Driver,14,24859,1,812.6616282577971,0,19,Truck,Urban,Moderate
60,Male,Engineer,30,22194,2,2892.8199266677725,1,12,Motorcycle,Rural,Low
49,Male,Student,46,16477,0,104.5447542192064,1,13,Truck,Rural,Low
44,Male,Teacher,20,18980,0,1208.2178851884291,0,4,SUV,Urban,Low
47,Male,Driver,8,7594,0,511.7499916329787,2,16,Truck,Urban,Moderate
60,Male,Student,2,12925,0,1390.1957920705595,3,12,Truck,Urban,Low
19,Male,Driver,37,20600,0,2022.8611889179433,0,15,Motorcycle,Rural,Low
66,Male,Driver,4,10098,1,55.22129865145642,0,1,Truck,Rural,Low
26,Male,Student,10,12942,0,2740.6799634198223,0,14,Sedan,Urban,Low
45,Female,Driver,20,15012,0,70.59006690894716,0,15,Motorcycle,Rural,Low
48,Male,Engineer,35,13250,0,1399.9810885172878,1,8,SUV,Rural,Low
51,Female,Engineer,48,16408,1,71.57093293329999,1,2,Motorcycle,Rural,Low
32,Female,Engineer,10,11346,1,1978.2011031475415,0,16,Truck,Rural,Low
65,Female,Doctor,28,15428,0,229.38986245049085,0,17,Truck,Rural,Moderate
42,Female,Driver,15,6755,0,569.2854685778753,2,11,SUV,Urban,Low
53,Female,Doctor,36,14116,0,2697.4204986509485,0,2,Truck,Rural,Moderate
25,Female,Teacher,1,7283,2,1570.5409474921557,2,10,Sedan,Urban,High
26,Female,Student,22,17268,1,1540.729572426625,0,18,Sedan,Rural,Moderate
54,Female,Teacher,27,2337,0,1441.0887970138115,0,4,Motorcycle,Rural,High
65,Male,Doctor,29,29682,0,842.6571879976225,1,18,Truck,Rural,Low
62,Female,Engineer,15,11687,1,3024.7501567682075,2,12,Sedan,Rural,Low
56,Female,Driver,10,20358,0,1781.6253537683024,1,7,SUV,Urban,Low
49,Female,Driver,20,28018,0,580.3330870790418,0,19,Motorcycle,Urban,Low
69,Female,Engineer,22,21857,1,1356.9528468541544,1,7,SUV,Urban,Low
34,Male,Driver,48,25936,0,6269.842765951815,0,2,Truck,Urban,Moderate
52,Female,Student,9,7826,3,2047.9464942338109,0,14,Sedan,Rural,Moderate
54,Male,Student,32,28640,1,1.2237398525990346,1,4,Motorcycle,Urban,Low
36,Male,Student,17,6667,0,1338.9764512948814,0,11,Sedan,Urban,High
61,Female,Teacher,42,13929,0,2281.622987051371,1,14,Truck,Urban,Moderate
46,Female,Engineer,19,17214,2,397.1288594740697,0,6,SUV,Urban,Low
24,Male,Student,40,9764,0,3793.878080951802,0,3,Truck,Rural,High
45,Female,Doctor,27,27531,1,512.9935814811182,0,16,Truck,Urban,Low
26,Female,Student,37,9013,0,546.7584248407834,1,16,Truck,Urban,Moderate
45,Male,Teacher,34,4044,0,175.3921321151411,2,3,Sedan,Urban,Low
23,Male,Doctor,47,27160,0,101.58385803871649,2,16,SUV,Urban,Moderate
46,Female,Engineer,49,6018,3,769.1553883847309,0,18,Sedan,Rural,Low
34,Female,Engineer,10,19617,1,923.2537170210182,1,8,Sedan,Rural,Low
33,Female,Student,30,28868,0,457.12138977510045,0,10,Motorcycle,Rural,Low
40,Male,Doctor,21,23021,0,932.9522807858316,1,3,Sedan,Urban,Moderate
48,Female,Doctor,21,8467,2,501.9829234993516,1,14,Truck,Rural,Moderate
20,Male,Student,34,20630,1,2026.355738061266,0,15,Sedan,Rural,Moderate
38,Male,Student,9,11006,2,3075.276568122143,1,2,SUV,Rural,Moderate
43,Female,Driver,34,5041,1,900.2715011023637,0,16,Truck,Urban,Low
53,Male,Driver,12,2889,1,1846.89899091965,0,13,SUV,Urban,High
59,Female,Student,47,25060,0,1922.379666125639,2,15,Truck,Urban,Low
54,Female,Teacher,21,11091,0,1250.9340579895438,0,14,Sedan,Rural,Moderate
39,Male,Driver,20,14515,0,213.19555856545327,4,18,Motorcycle,Rural,Moderate
59,Female,Student,6,20039,0,168.34537874059023,1,16,Motorcycle,Rural,Moderate
29,Male,Doctor,45,11521,1,2519.3023818243705,1,12,Sedan,Rural,Moderate
59,Male,Driver,36,4718,0,307.96819601795147,0,14,Truck,Rural,Low
30,Female,Teacher,12,22919,1,282.801796737259,0,15,SUV,Rural,Low
28,Female,Engineer,41,10248,0,181.6762505422808,0,2,Truck,Urban,Low
33,Female,Doctor,31,19513,1,749.6202831897974,1,5,SUV,Rural,Moderate
25,Female,Teacher,2,10698,0,1130.0951801978208,1,13,Sedan,Urban,Moderate
57,Male,Teacher,16,15483,0,1127.5102509495262,2,18,Sedan,Rural,Low
57,Male,Teacher,1,2630,1,302.52867269141336,2,13,Sedan,Rural,Moderate
62,Male,Doctor,4,22444,0,99.58325179036446,0,9,Motorcycle,Urban,Low
19,Female,Teacher,47,18375,1,371.367345239544,0,10,Truck,Rural,Moderate
47,Male,Engineer,1,16283,0,700.0404508259528,1,5,Sedan,Urban,Low
47,Male,Driver,47,5590,0,947.884591611491,0,6,Motorcycle,Urban,Moderate
29,Female,Doctor,35,26769,1,315.533501845666,1,9,Motorcycle,Urban,Low
27,Female,Teacher,13,7866,0,202.31009697200358,2,11,Sedan,Urban,Low
61,Female,Student,45,29544,0,1842.478437495929,2,15,Sedan,Rural,Moderate
28,Male,Driver,42,26278,1,1951.4067498845636,2,6,SUV,Rural,Moderate
32,Female,Doctor,31,10222,1,328.44335182438596,2,17,Sedan,Urban,Low
33,Male,Student,20,5921,0,821.237052237358,0,1,SUV,Urban,Low
34,Male,Student,7,25405,1,579.5086542326899,1,9,Motorcycle,Urban,Low
43,Male,Teacher,40,19865,0,153.11295547953705,0,18,Motorcycle,Urban,Moderate
19,Male,Doctor,33,14345,3,2823.229233067876,2,6,Sedan,Rural,Moderate
67,Male,Teacher,28,9754,1,9.831103112851217,1,14,Motorcycle,Urban,Moderate
29,Female,Engineer,44,23665,0,207.73336342814977,0,2,Sedan,Rural,Low
68,Male,Student,44,25942,1,423.9828913374626,2,10,SUV,Urban,Low
43,Female,Engineer,20,7249,0,1941.150281497854,0,1,Motorcycle,Urban,Very High
40,Male,Teacher,32,1793,3,1554.2570713013456,0,18,SUV,Urban,Low
35,Male,Driver,9,28679,0,867.224569048758,1,2,Motorcycle,Rural,Moderate
49,Female,Student,34,22115,0,1187.5122107004293,1,1,Sedan,Rural,Low
66,Male,Driver,14,14993,0,416.8976069712038,1,15,Truck,Urban,Low
55,Male,Doctor,4,1986,1,2822.477466101599,1,11,Motorcycle,Urban,Moderate
64,Female,Student,29,26533,0,27.15260667056936,1,2,SUV,Rural,Low
20,Female,Engineer,15,4595,1,106.39291127196853,3,15,Truck,Urban,Low
55,Male,Driver,17,16527,0,2597.6789955081617,2,14,SUV,Urban,Moderate
20,Male,Doctor,19,18238,0,2901.3611948570706,0,5,SUV,Urban,Moderate
47,Male,Student,38,15413,0,674.4647956413917,1,4,Sedan,Rural,Moderate
18,Female,Doctor,9,18953,0,859.1091727353064,1,9,Motorcycle,Urban,Moderate
47,Male,Engineer,27,3256,1,2328.291233421567,2,13,Truck,Rural,Low
62,Female,Student,49,13101,1,1920.281854886538,1,3,Truck,Urban,Low
49,Female,Doctor,15,14722,0,1980.1529578978952,0,11,Sedan,Rural,Low
45,Male,Teacher,37,21487,1,464.8737724714799,0,14,Sedan,Urban,Low
38,Female,Student,28,11414,0,1775.1846221780959,2,9,Motorcycle,Rural,High
63,Male,Student,4,5176,0,71.82967835087585,0,13,Sedan,Rural,Low
30,Male,Student,21,8961,0,667.4101859894967,1,2,SUV,Urban,Moderate
44,Female,Student,34,16416,1,271.0307306406498,0,18,Truck,Rural,High
53,Female,Teacher,19,6254,0,36.454239741601484,2,7,Sedan,Rural,Moderate
24,Female,Engineer,37,9429,0,960.2709852495594,1,3,SUV,Rural,Low
39,Female,Teacher,4,14783,0,79.23791564816877,1,7,SUV,Rural,High
27,Female,Teacher,37,28864,0,128.0143383597534,1,7,Sedan,Urban,Low
56,Female,Doctor,32,25290,0,85.28024820774634,0,2,Truck,Rural,Low
32,Male,Driver,45,29858,0,3690.7833686377144,0,8,Sedan,Urban,Moderate
32,Male,Driver,48,23385,0,40.02927749359866,1,11,Sedan,Rural,Low
21,Male,Doctor,12,13917,0,314.3771770413011,0,16,SUV,Rural,Moderate
49,Female,Teacher,41,2732,0,1055.5484297437429,0,8,Motorcycle,Rural,Low
40,Female,Doctor,16,16475,1,1733.7729400440744,0,14,Truck,Rural,Moderate
23,Female,Student,14,12253,0,937.0127686554267,4,5,Truck,Urban,Low
41,Male,Doctor,1,1814,0,3750.8295990971574,2,7,Sedan,Rural,Low
37,Male,Doctor,32,8035,3,412.0490479788669,0,10,Motorcycle,Urban,Low
54,Female,Student,21,2186,0,638.6693973516385,2,6,Truck,Urban,Low
37,Female,Driver,4,24965,1,1722.0548922141252,1,6,SUV,Rural,Low
29,Female,Student,9,19609,0,1144.7527540895217,1,10,SUV,Urban,High
50,Female,Engineer,46,10176,0,240.88381222822312,2,9,Motorcycle,Rural,Moderate
45,Male,Doctor,22,23807,0,690.4862043374818,0,3,Motorcycle,Rural,Low
25,Male,Doctor,12,26373,0,3728.007748162136,1,5,SUV,Urban,Low
18,Male,Driver,30,22557,0,1987.9435329131013,1,17,Sedan,Rural,Low
54,Female,Teacher,30,29738,1,212.94993021842146,4,1,SUV,Rural,Low
39,Male,Student,32,26119,0,198.18987236954789,1,10,Sedan,Rural,Low
23,Female,Teacher,36,23266,1,1762.5571423813324,0,5,Truck,Rural,Moderate
38,Female,Engineer,7,17903,1,221.76263200956754,1,1,Truck,Urban,Low
49,Female,Student,17,11738,0,602.9215289738072,0,10,SUV,Urban,Low
52,Male,Engineer,1,6041,0,199.37653046225375,1,14,Sedan,Urban,Moderate
32,Male,Engineer,14,18838,1,14.7714243253099,0,16,Truck,Rural,Moderate
22,Female,Engineer,47,24254,0,2082.6759357651586,0,18,SUV,Rural,Moderate
63,Male,Student,44,24597,0,1509.6126780018753,1,19,SUV,Urban,Low
67,Female,Student,44,8759,2,635.9891331548232,1,14,Sedan,Urban,Low
65,Female,Driver,38,10250,0,173.8523222431255,1,10,Truck,Urban,Moderate
23,Female,Doctor,26,27812,0,1642.0525763311146,1,8,SUV,Urban,Moderate
42,Male,Teacher,27,26688,0,445.2989596450334,0,16,Truck,Urban,Low
63,Male,Teacher,45,20790,0,1084.5589840233856,2,11,SUV,Rural,Low
57,Female,Engineer,16,1946,0,380.81314564600416,0,17,Motorcycle,Urban,Low
46,Male,Student,46,5030,1,566.1394545032792,2,13,Motorcycle,Urban,Moderate
24,Male,Student,7,9327,1,766.7330751378589,0,5,SUV,Urban,Moderate
57,Male,Engineer,32,28169,0,1435.5529803856975,0,15,Truck,Rural,Moderate
30,Male,Doctor,25,18176,1,1784.1996441575568,2,16,Sedan,Rural,Low
55,Female,Teacher,31,2136,0,586.1721133312357,0,10,Sedan,Urban,Moderate
35,Male,Driver,16,26938,0,265.32080277294494,3,17,Sedan,Urban,Moderate
19,Female,Doctor,41,1554,1,166.82149991439604,0,15,Sedan,Rural,Moderate
25,Female,Student,14,24421,0,416.649224710924,2,8,Sedan,Rural,Moderate
28,Male,Engineer,25,14233,1,1618.3953415309502,0,9,Sedan,Rural,Low
50,Female,Teacher,30,28148,0,320.180230464474,0,9,SUV,Rural,Low
55,Female,Engineer,7,4403,0,48.686134035147134,0,11,Motorcycle,Urban,Moderate
65,Male,Student,12,19638,0,830.7464633027378,1,9,Sedan,Rural,Moderate
44,Female,Engineer,3,18750,0,34.191552523605324,3,11,Truck,Rural,Low
37,Female,Teacher,27,1948,0,2162.172412719012,0,7,Truck,Urban,Moderate
29,Male,Engineer,46,9295,0,1133.3915757325635,0,4,Truck,Rural,Moderate
60,Male,Teacher,19,25193,1,296.85112269557834,0,19,SUV,Urban,High
48,Male,Engineer,43,8207,0,633.1655967503673,2,9,Truck,Urban,Moderate
44,Male,Engineer,37,10238,1,1344.0659822552486,1,3,Motorcycle,Urban,Moderate
49,Male,Teacher,45,8419,0,2473.1816596105227,1,19,Motorcycle,Urban,Low
27,Female,Engineer,42,21410,2,2075.0811558083574,2,13,SUV,Urban,Moderate
20,Female,Doctor,7,6956,1,72.06707805169822,0,16,Sedan,Urban,Low
62,Male,Driver,49,15625,1,84.6229236651128,0,4,Sedan,Rural,Low
44,Male,Doctor,16,24753,2,910.6161265714596,2,10,SUV,Rural,Moderate
52,Female,Driver,32,8322,0,686.1637592345505,1,3,Motorcycle,Rural,Moderate
48,Male,Doctor,8,3614,1,346.6356122402277,0,18,Motorcycle,Rural,Low
32,Male,Driver,49,16465,2,3736.939630905749,1,11,Truck,Urban,Low
33,Female,Engineer,13,12523,0,1371.473022154708,1,17,Truck,Rural,Moderate
30,Female,Teacher,11,26539,1,1162.56681520945,0,17,Truck,Urban,Low
66,Female,Teacher,20,4271,0,200.07383145863253,0,12,Truck,Urban,Low
52,Male,Student,18,10029,0,333.97859108029326,3,4,Sedan,Urban,Moderate
69,Female,Driver,37,24768,0,928.9168167453502,1,8,SUV,Rural,Moderate
28,Male,Student,6,28034,1,1587.6591231788382,0,1,Truck,Urban,Low
38,Female,Student,20,6678,2,2674.523787371049,2,11,Sedan,Urban,Moderate
68,Male,Driver,32,18265,1,1196.4242989404806,3,6,Sedan,Rural,Low
28,Male,Teacher,46,20572,0,542.38002376982,1,5,Truck,Rural,Low
47,Male,Driver,44,16221,0,1174.6660428393236,2,15,Sedan,Rural,Moderate
65,Female,Engineer,29,16571,1,71.68435496346687,1,19,Truck,Rural,Low
52,Female,Student,4,11394,1,916.4977677683704,0,15,SUV,Rural,Low
39,Female,Student,7,20718,0,2250.22861766606,3,7,Motorcycle,Urban,Low
55,Male,Driver,43,16866,0,1013.2051143096272,2,17,SUV,Rural,Moderate
48,Female,Student,20,3198,0,7.568843477467705,2,1,Truck,Rural,Low
31,Female,Teacher,34,25787,2,1185.86810347721,1,14,Motorcycle,Urban,Low
41,Male,Student,36,10407,1,1296.2494035423874,1,19,Truck,Urban,Low
67,Male,Driver,7,10072,0,779.2044375104131,1,16,Motorcycle,Rural,Low
66,Female,Teacher,33,18138,0,1693.2991425991297,2,2,Truck,Urban,Low
49,Female,Teacher,15,6217,0,226.0117433648061,3,7,Sedan,Urban,Low
53,Female,Student,32,9892,0,525.9034966745165,0,12,Truck,Urban,Moderate
49,Male,Driver,22,11411,0,1648.1060779221077,0,9,Sedan,Urban,Low
32,Female,Student,40,1370,1,925.5580494752985,2,17,Motorcycle,Rural,Low
60,Male,Engineer,29,2732,0,5178.802133827267,0,7,Truck,Rural,Moderate
52,Male,Engineer,25,16514,0,71.77996571805734,2,14,SUV,Urban,Low
20,Female,Teacher,5,6259,0,280.12553346295374,1,19,SUV,Rural,Low
33,Female,Student,14,15116,0,222.0508391522831,0,2,Motorcycle,Rural,Low
22,Male,Engineer,35,18185,0,3746.1791610041446,1,8,Truck,Urban,Low
38,Male,Doctor,2,23783,1,2034.5649764832249,0,1,Sedan,Urban,Moderate
27,Female,Engineer,25,10181,1,142.85880850692425,1,2,SUV,Rural,Low
36,Female,Student,16,22155,0,436.65227021131176,0,15,Sedan,Rural,Moderate
42,Female,Student,46,24391,1,54.030937913015514,1,15,Motorcycle,Urban,Low
21,Male,Engineer,16,1415,0,1001.2151571994073,1,19,Motorcycle,Rural,Low
46,Male,Student,11,28541,0,402.26231021876,0,2,Motorcycle,Rural,High
36,Female,Student,49,4337,1,297.81896691782697,0,5,Motorcycle,Rural,Low
